Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
9.89,Justin GATLIN,10 FEB 1982,USA,1,"Crystal Palace, London (GBR)",22 JUL 2005,1.0
9.89,Asafa POWELL,23 NOV 1982,JAM,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,0.9
9.89,Travis PADGETT,13 DEC 1986,USA,1qf2,"Eugene, OR (USA)",28 JUN 2008,1.6
9.89,Darvis PATTON,04 DEC 1977,USA,1qf3,"Eugene, OR (USA)",28 JUN 2008,1.6
9.89,Usain BOLT,21 AUG 1986,JAM,2f1,Stockholm (SWE),22 JUL 2008,0.4
9.89,Richard THOMPSON,07 JUN 1985,TTO,2,"National Stadium, Beijing (CHN)",16 AUG 2008,0.0
9.89,Asafa POWELL,23 NOV 1982,JAM,1f1,Szczecin (POL),17 SEP 2008,1.1
9.89,Usain BOLT,21 AUG 1986,JAM,1sf1,"Olympiastadion, Berlin (GER)",16 AUG 2009,0.2
9.89,Darvis PATTON,04 DEC 1977,USA,3,Shanghai (CHN),20 SEP 2009,2.0
9.89,Yohan BLAKE,26 DEC 1989,JAM,2,"Crystal Palace, London (GBR)",13 AUG 2010,-0.4
9.89,Steve MULLINGS,29 NOV 1982,JAM,1f1,"Clermont, FL (USA)",21 MAY 2011,2.0
9.89,Ngonidzashe MAKUSHA,11 MAR 1987,ZIM,1,"Des Moines, IA (USA)",10 JUN 2011,1.3
9.89,Nesta CARTER,11 OCT 1985,JAM,2,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1.3
9.89,Keston BLEDMAN,08 MAR 1988,TTO,1h2,"Orlando, FL (USA)",26 MAY 2012,0.9
9.89,Justin GATLIN,10 FEB 1982,USA,1,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1.1
9.89,Akani SIMBINE,21 SEP 1993,RSA,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",18 JUL 2016,1.9
9.89,Justin GATLIN,10 FEB 1982,USA,2,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,0.2
9.89,Michael RODGERS,24 APR 1985,USA,1h3,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018,1.4
9.89,Noah LYLES,18 JUL 1997,USA,1sf2,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018,0.7
9.89,Justin GATLIN,10 FEB 1982,USA,2,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,0.6
9.89,Isiah YOUNG,05 JAN 1990,USA,1f1,"National Training Center, Clermont, FL (USA)",30 MAY 2021,0.2
9.89,Kenneth BEDNAREK,14 OCT 1998,USA,4,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,0.8
9.89,Andre DE GRASSE,10 NOV 1994,CAN,3,"National Stadium, Tokyo (JPN)",01 AUG 2021,0.1
9.89,Andre DE GRASSE,10 NOV 1994,CAN,2,"Letzigrund, Zürich (SUI)",09 SEP 2021,-0.4
9.89,Trayvon BROMELL,10 JUL 1995,USA,1h3,"Hayward Field, Eugene, OR (USA)",15 JUL 2022,0.6
9.89,Ackeem BLAKE,21 JAN 2002,JAM,1,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,1.0
9.89,Pjai AUSTIN,,USA,1sf1,"Mike A. Myers Stadium, Austin, TX (USA)",07 JUN 2023,1.3
9.89,Courtney LINDSEY,18 NOV 1998,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",09 JUN 2023,1.8
9.9,Leroy BURRELL,21 FEB 1967,USA,1,"New York, NY (USA)",14 JUN 1991,1.9
9.9,Ato BOLDON,30 DEC 1973,TTO,3,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,0.7
9.9,Maurice GREENE,23 JUL 1974,USA,1,"Indianapolis, IN (USA)",13 JUN 1997,2.0
9.9,Maurice GREENE,23 JUL 1974,USA,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1997,1.0
9.9,Ato BOLDON,30 DEC 1973,TTO,1,Stuttgart (GER),13 JUL 1997,0.0
9.9,Maurice GREENE,23 JUL 1974,USA,2qf1,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1.3
9.9,Maurice GREENE,23 JUL 1974,USA,1sf2,"Olympic Stadium, Athina (GRE)",03 AUG 1997,0.5
9.9,Frank FREDERICKS,02 OCT 1967,NAM,1,Bruxelles (BEL),22 AUG 1997,0.2
9.9,Maurice GREENE,23 JUL 1974,USA,1,Stockholm (SWE),05 AUG 1998,0.3
9.9,Maurice GREENE,23 JUL 1974,USA,1h,"Eugene, OR (USA)",21 JUN 2001,0.3
9.9,Maurice GREENE,23 JUL 1974,USA,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1.1
9.9,Asafa POWELL,23 NOV 1982,JAM,1,"Stadio Olimpico, Roma (ITA)",13 JUL 2007,0.5
9.9,Asafa POWELL,23 NOV 1982,JAM,1h2,Kingston (JAM),28 JUN 2008,1.0
9.9,Asafa POWELL,23 NOV 1982,JAM,1,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009,-0.4
9.9,Asafa POWELL,23 NOV 1982,JAM,2,Thessaloniki (GRE),12 SEP 2009,-0.2
9.9,Steve MULLINGS,29 NOV 1982,JAM,1f1,"Starkville, MS (USA)",16 APR 2011,2.0
9.9,Asafa POWELL,23 NOV 1982,JAM,1sf2,Kingston (JAM),24 JUN 2011,0.6
9.9,Nesta CARTER,11 OCT 1985,JAM,2,"Stade Louis II, Monaco (MON)",22 JUL 2011,1.0
9.9,Asafa POWELL,23 NOV 1982,JAM,1h1,"Puskás Ferenc Stadion, Budapest (HUN)",30 JUL 2011,1.8
9.9,Yohan BLAKE,26 DEC 1989,JAM,1f4,Kingston (JAM),14 APR 2012,1.6
9.9,Justin GATLIN,10 FEB 1982,USA,1,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1.3
9.9,Yohan BLAKE,26 DEC 1989,JAM,1f1,"Icahn Stadium, New York, NY (USA)",09 JUN 2012,0.7
9.9,Justin GATLIN,10 FEB 1982,USA,1h5,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1.7
9.9,Nickel ASHMEADE,07 APR 1990,JAM,1sf2,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,0.4
9.9,Usain BOLT,21 AUG 1986,JAM,1,"Letzigrund, Zürich (SUI)",29 AUG 2013,-0.3
9.9,Michael RODGERS,24 APR 1985,USA,2,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013,0.6
9.9,Asafa POWELL,23 NOV 1982,JAM,1f1,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,0.7
9.9,Michael RODGERS,24 APR 1985,USA,2,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1.5
9.9,Trayvon BROMELL,10 JUL 1995,USA,1sf1,"Eugene, OR (USA)",10 JUN 2015,1.7
9.9,Michael RODGERS,24 APR 1985,USA,2,"Olympic Stadium, London (GBR)",24 JUL 2015,-0.8
9.9,Yohan BLAKE,26 DEC 1989,JAM,1,Kingston (JAM),23 JUN 2017,0.9
9.9,Ronnie BAKER,15 OCT 1993,USA,2,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018,1.1
9.9,Ronnie BAKER,15 OCT 1993,USA,1,"Olympic Stadium, London (GBR)",21 JUL 2018,0.1
9.9,Ronnie BAKER,15 OCT 1993,USA,1h2,"Olympic Stadium, London (GBR)",21 JUL 2018,0.2
9.9,Andre DE GRASSE,10 NOV 1994,CAN,3,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,0.6
9.9,Trayvon BROMELL,10 JUL 1995,USA,1h3,"National Training Center, Clermont, FL (USA)",24 JUL 2020,1.4
9.9,Trayvon BROMELL,10 JUL 1995,USA,1sf1,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,-0.3
9.9,Akani SIMBINE,21 SEP 1993,RSA,4sf3,"National Stadium, Tokyo (JPN)",01 AUG 2021,0.9
9.9,Benjamin AZAMATI,14 JAN 1998,GHA,1h1,"Mike A. Myers Stadium, Austin, TX (USA)",25 MAR 2022,2.0
9.9,Micah WILLIAMS,12 NOV 2001,USA,4,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1.8
9.9,Elijah HALL,22 AUG 1994,USA,5,"Hayward Field, Eugene, OR (USA)",24 JUN 2022,1.8
9.9,Oblique SEVILLE,16 MAR 2001,JAM,1sf3,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,-0.1
9.9,Godson Oke OGHENEBRUME,27 MAY 2003,NGR,2,"Mike A. Myers Stadium, Austin, TX (USA)",09 JUN 2023,1.8
9.9,Cravont CHARLESTON,02 JAN 1998,USA,1,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",17 JUN 2023,0.9
9.91,Dennis MITCHELL,20 FEB 1966,USA,3,"National Stadium, Tokyo (JPN)",25 AUG 1991,1.2
9.91,Linford CHRISTIE,02 APR 1960,GBR,1,Victoria (CAN),23 AUG 1994,1.9
9.91,Donovan BAILEY,16 DEC 1967,CAN,1,Montréal (CAN),15 JUL 1995,1.3
9.91,Dennis MITCHELL,20 FEB 1966,USA,1,"Arena Civica, Milano (ITA)",07 SEP 1996,1.5
9.91,Frank FREDERICKS,02 OCT 1967,NAM,2f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1997,1.0
9.91,Donovan BAILEY,16 DEC 1967,CAN,2,"Olympic Stadium, Athina (GRE)",03 AUG 1997,0.2
9.91,Donovan BAILEY,16 DEC 1967,CAN,2sf2,"Olympic Stadium, Athina (GRE)",03 AUG 1997,0.5
9.91,Maurice GREENE,23 JUL 1974,USA,1qf5,"La Cartuja, Sevilla (ESP)",21 AUG 1999,-0.2
9.91,Maurice GREENE,23 JUL 1974,USA,1,Osaka (JPN),13 MAY 2000,-0.4
9.91,Maurice GREENE,23 JUL 1974,USA,1,Athina (GRE),11 JUN 2001,-0.3
9.91,Asafa POWELL,23 NOV 1982,JAM,1,Kingston (JAM),27 JUN 2004,-0.1
9.91,Maurice GREENE,23 JUL 1974,USA,1,"Sacramento, CA (USA)",11 JUL 2004,0.0
9.91,Asafa POWELL,23 NOV 1982,JAM,1,"Crystal Palace, London (GBR)",30 JUL 2004,-0.3
9.91,Asafa POWELL,23 NOV 1982,JAM,1,"Crystal Palace, London (GBR)",28 JUL 2006,-0.6
9.91,Leonard SCOTT,19 JAN 1980,USA,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,0.9
9.91,Derrick ATKINS,05 JAN 1984,BAH,2,"Yanmar Stadium Nagai, Osaka (JPN)",26 AUG 2007,-0.5
9.91,Walter DIX,31 JAN 1986,USA,3,"National Stadium, Beijing (CHN)",16 AUG 2008,0.0
9.91,Asafa POWELL,23 NOV 1982,JAM,1sf2,"National Stadium, Beijing (CHN)",16 AUG 2008,0.3
9.91,Daniel BAILEY,09 SEP 1986,ANT,2,Paris-St-Denis (FRA),17 JUL 2009,-0.2
9.91,Usain BOLT,21 AUG 1986,JAM,1,"Crystal Palace, London (GBR)",24 JUL 2009,-1.7
9.91,Nesta CARTER,11 OCT 1985,JAM,4,Shanghai (CHN),20 SEP 2009,2.0
9.91,Asafa POWELL,23 NOV 1982,JAM,2,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,-0.3
9.91,Yohan BLAKE,26 DEC 1989,JAM,3,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,0.1
9.91,Usain BOLT,21 AUG 1986,JAM,1,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,0.6
9.91,Usain BOLT,21 AUG 1986,JAM,1f1,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,-0.2
9.91,Asafa POWELL,23 NOV 1982,JAM,1,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,0.4
9.91,Asafa POWELL,23 NOV 1982,JAM,2,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,-0.1
9.91,Churandy MARTINA,03 JUL 1984,NED,2sf1,"Olympic Stadium, London (GBR)",05 AUG 2012,0.7
9.91,Justin GATLIN,10 FEB 1982,USA,1,Beijing (CHN),21 MAY 2013,0.1
9.91,James DASAOLU,05 SEP 1987,GBR,1sf2,Birmingham (GBR),13 JUL 2013,1.1
9.91,Justin GATLIN,10 FEB 1982,USA,1f1,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,0.4
9.91,Michael RODGERS,24 APR 1985,USA,1f1,London (GBR),20 JUL 2014,1.0
9.91,Femi OGUNODE,15 MAY 1991,QAT,1,Wuhan (CHN),04 JUN 2015,1.8
9.91,Nickel ASHMEADE,07 APR 1990,JAM,2,Kingston (JAM),26 JUN 2015,0.9
9.91,Trayvon BROMELL,10 JUL 1995,USA,1h4,"National Stadium, Beijing (CHN)",22 AUG 2015,0.5
9.91,Femi OGUNODE,15 MAY 1991,QAT,1f1,"Gainesville, FL (USA)",22 APR 2016,0.6
9.91,Andre DE GRASSE,10 NOV 1994,CAN,3,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,0.2
9.91,Julian FORTE,07 JAN 1993,JAM,1,"Olympiastadion, Berlin (GER)",27 AUG 2017,1.0
9.91,Zharnel HUGHES,13 JUL 1995,GBR,1f1,Kingston (JAM),09 JUN 2018,0.4
9.91,Bingtian SU,29 AUG 1989,CHN,1,"Moratalaz, Madrid (ESP)",22 JUN 2018,0.2
9.91,Jimmy VICAUT,27 FEB 1992,FRA,2,"Stade Charléty, Paris (FRA)",30 JUN 2018,0.8
9.91,Bingtian SU,29 AUG 1989,CHN,3,"Stade Charléty, Paris (FRA)",30 JUN 2018,0.8
9.91,Justin GATLIN,10 FEB 1982,USA,1,"Stade Louis II, Monaco (MON)",12 JUL 2019,0.3
9.91,Akani SIMBINE,21 SEP 1993,RSA,1h3,"Bestmed Tuks Stadium, Pretoria (RSA)",14 MAR 2020,1.7
9.91,Fred KERLEY,07 MAY 1995,USA,1f1,"Tropical Park Track, Miami, FL (USA)",24 APR 2021,2.0
9.91,Micah WILLIAMS,12 NOV 2001,USA,5,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,0.8
9.91,Ronnie BAKER,15 OCT 1993,USA,1,"Stade Louis II, Monaco (MON)",09 JUL 2021,0.3
9.91,Andre DE GRASSE,10 NOV 1994,CAN,1h5,"National Stadium, Tokyo (JPN)",31 JUL 2021,0.6
9.91,Ronnie BAKER,15 OCT 1993,USA,3,"Letzigrund, Zürich (SUI)",09 SEP 2021,-0.4
9.91,Letsile TEBOGO,07 JUN 2003,BOT,1,"Pascual Guerrero Stadium, Cali (COL)",02 AUG 2022,0.8
9.91,Terrence JONES,08 NOV 2002,BAH,1f1,"Percy Beard Track, Gainesville, FL (USA)",15 APR 2023,1.0
9.91,Fred KERLEY,07 MAY 1995,USA,1,"International Stadium, Yokohama (JPN)",21 MAY 2023,0.4
9.91,Cravont CHARLESTON,02 JAN 1998,USA,2,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,1.0
9.91,Christian COLEMAN,06 MAR 1996,USA,3,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023,1.0
9.91,Shaun MASWANGANYI,01 FEB 2001,RSA,3,"Mike A. Myers Stadium, Austin, TX (USA)",09 JUN 2023,1.8
9.92,Carl LEWIS,01 JUL 1961,USA,1,"Olympic Stadium, Jamsil, Seoul (KOR)",24 SEP 1988,1.1
9.92,Linford CHRISTIE,02 APR 1960,GBR,4,"National Stadium, Tokyo (JPN)",25 AUG 1991,1.2
9.92,Andre CASON,20 JAN 1969,USA,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",15 AUG 1993,0.3
9.92,Ato BOLDON,30 DEC 1973,TTO,1,"Eugene, OR (USA)",01 JUN 1996,0.8
9.92,Dennis MITCHELL,20 FEB 1966,USA,1,"Atlanta, GA (USA)",15 JUN 1996,1.1
9.92,Jon DRUMMOND,09 SEP 1968,USA,h,"Indianapolis, IN (USA)",12 JUN 1997,0.8
9.92,Tim MONTGOMERY,28 JAN 1975,USA,2,"Indianapolis, IN (USA)",13 JUN 1997,0.2
9.92,Maurice GREENE,23 JUL 1974,USA,2,Bruxelles (BEL),22 AUG 1997,0.2
9.92,Ato BOLDON,30 DEC 1973,TTO,1,"Stade Louis II, Monaco (MON)",08 AUG 1998,0.7
9.92,Maurice GREENE,23 JUL 1974,USA,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,-0.3
9.92,Seun OGUNKOYA,28 DEC 1977,NGR,2,"SGJ, Johannesburg (RSA)",11 SEP 1998,-0.2
9.92,Bruny SURIN,12 JUL 1967,CAN,1,Nürnberg (GER),13 JUN 1999,1.1
9.92,Tim HARDEN,27 JAN 1974,USA,1,Luzern (SUI),05 JUL 1999,1.0
9.92,Justin GATLIN,10 FEB 1982,USA,2,"Sacramento, CA (USA)",11 JUL 2004,0.0
9.92,Tyson GAY,09 AUG 1982,USA,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,0.9
9.92,Usain BOLT,21 AUG 1986,JAM,1f2,Port-of-Spain (TTO),17 MAY 2008,0.6
9.92,Usain BOLT,21 AUG 1986,JAM,1qf4,"National Stadium, Beijing (CHN)",15 AUG 2008,0.1
9.92,Walter DIX,31 JAN 1986,USA,2f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,0.2
9.92,Tyson GAY,09 AUG 1982,USA,1f1,"Sports Park Mladost, Zagreb (CRO)",01 SEP 2010,-0.3
9.92,Nesta CARTER,11 OCT 1985,JAM,3,"Hayward Field, Eugene, OR (USA)",04 JUN 2011,1.3
9.92,Christophe LEMAITRE,11 JUN 1990,FRA,1,Albi (FRA),29 JUL 2011,2.0
9.92,Yohan BLAKE,26 DEC 1989,JAM,1,"DS, Daegu (KOR)",28 AUG 2011,-1.4
9.92,Asafa POWELL,23 NOV 1982,JAM,1sf1,Kingston (JAM),29 JUN 2012,1.5
9.92,Usain BOLT,21 AUG 1986,JAM,1sf3,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,0.1
9.92,Justin GATLIN,10 FEB 1982,USA,1,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2014,0.0
9.92,Michael RODGERS,24 APR 1985,USA,2,Linz (AUT),14 JUL 2014,-0.1
9.92,Michael RODGERS,24 APR 1985,USA,1h2,"Hayward Field, Eugene, OR (USA)",25 JUN 2015,1.7
9.92,Asafa POWELL,23 NOV 1982,JAM,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1.4
9.92,Tyson GAY,09 AUG 1982,USA,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1.4
9.92,Jimmy VICAUT,27 FEB 1992,FRA,1,Villeneuve d'Ascq (FRA),11 JUL 2015,0.7
9.92,Kemar BAILEY-COLE,10 JAN 1992,JAM,3,"Olympic Stadium, London (GBR)",24 JUL 2015,-0.8
9.92,Michael RODGERS,24 APR 1985,USA,2h2,"Olympic Stadium, London (GBR)",24 JUL 2015,-1.2
9.92,Jimmy VICAUT,27 FEB 1992,FRA,1h5,"National Stadium, Beijing (CHN)",22 AUG 2015,0.3
9.92,Trayvon BROMELL,10 JUL 1995,USA,3,"National Stadium, Beijing (CHN)",23 AUG 2015,-0.5
9.92,Andre DE GRASSE,10 NOV 1994,CAN,3,"National Stadium, Beijing (CHN)",23 AUG 2015,-0.5
9.92,Jak Ali HARVEY,04 MAY 1989,TUR,1f2,Erzurum (TUR),12 JUN 2016,0.9
9.92,Asafa POWELL,23 NOV 1982,JAM,2,"Bregyó Athletic Center, Székesfehérvár (HUN)",18 JUL 2016,1.9
9.92,Andre DE GRASSE,10 NOV 1994,CAN,2sf2,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,0.2
9.92,Akani SIMBINE,21 SEP 1993,RSA,1,Pretoria (RSA),18 MAR 2017,1.2
9.92,Justin GATLIN,10 FEB 1982,USA,1,"Olympic Stadium, London (GBR)",05 AUG 2017,-0.8
9.92,Michael RODGERS,24 APR 1985,USA,1,"Stadion Juliska, Praha (CZE)",04 JUN 2018,1.7
9.92,Isiah YOUNG,05 JAN 1990,USA,1f1,"Montverde, FL (USA)",09 JUN 2018,0.7
9.92,Jimmy VICAUT,27 FEB 1992,FRA,1,Marseille (FRA),16 JUN 2018,0.3
9.92,Michael RODGERS,24 APR 1985,USA,1f1,Bellinzona (SUI),18 JUL 2018,0.4
9.92,Bingtian SU,29 AUG 1989,CHN,1,Jakarta (INA),26 AUG 2018,0.8
9.92,Akani SIMBINE,21 SEP 1993,RSA,1,"Boston, MA (USA)",16 JUN 2019,1.1
9.92,Justin GATLIN,10 FEB 1982,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019,0.2
9.92,Noah LYLES,18 JUL 1997,USA,2,"Stade Louis II, Monaco (MON)",12 JUL 2019,0.3
9.92,Trayvon BROMELL,10 JUL 1995,USA,1,"Irvine, CA (USA)",15 MAY 2021,1.5
9.92,Fred KERLEY,07 MAY 1995,USA,1sf2,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,0.7
9.92,Fred KERLEY,07 MAY 1995,USA,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022,2.0
9.92,Trayvon BROMELL,10 JUL 1995,USA,1,"Estadio Francisco Montaner, Ponce (PUR)",12 MAY 2022,-0.2
9.92,Fred KERLEY,07 MAY 1995,USA,1,"Stadio Olimpico, Roma (ITA)",09 JUN 2022,-0.2
9.92,Christian COLEMAN,06 MAR 1996,USA,1,"Icahn Stadium, New York, NY (USA)",12 JUN 2022,1.4
9.92,Oblique SEVILLE,16 MAR 2001,JAM,1sf2,"National Stadium, Kingston (JAM)",24 JUN 2022,0.6
9.92,Akani SIMBINE,21 SEP 1993,RSA,1sf1,"McArthur Stadium, Potchefstroom (RSA)",30 MAR 2023,0.6
9.92,Udodi Chudi ONWUZURIKE,29 JAN 2003,NGR,1h2,"Hornet Stadium - Sac St., Sacramento, CA (USA)",26 MAY 2023,1.4
9.93,Calvin SMITH,08 JAN 1961,USA,1,Air Force Academy (USA),03 JUL 1983,1.4
9.93,Carl LEWIS,01 JUL 1961,USA,1,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1.0
9.93,Carl LEWIS,01 JUL 1961,USA,1f1,"Letzigrund, Zürich (SUI)",17 AUG 1988,1.1
9.93,Carl LEWIS,01 JUL 1961,USA,2,"New York, NY (USA)",14 JUN 1991,1.9
9.93,Carl LEWIS,01 JUL 1961,USA,1sf1,"National Stadium, Tokyo (JPN)",25 AUG 1991,1.3
9.93,Michael MARSH,04 AUG 1967,USA,1f1,"Walnut, CA (USA)",18 APR 1992,-0.6
9.93,Ato BOLDON,30 DEC 1973,TTO,1,"Walnut, CA (USA)",21 APR 1996,1.3
9.93,Donovan BAILEY,16 DEC 1967,CAN,2f1,Lausanne (SUI),03 JUL 1996,-0.4
9.93,Frank FREDERICKS,02 OCT 1967,NAM,1qf3,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996,1.1
9.93,Ato BOLDON,30 DEC 1973,TTO,1sf2,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,-0.6
9.93,Frank FREDERICKS,02 OCT 1967,NAM,3sf2,"Olympic Stadium, Athina (GRE)",03 AUG 1997,0.5
9.93,Frank FREDERICKS,02 OCT 1967,NAM,2,Athina (GRE),17 JUN 1998,-0.4
9.93,Donovan BAILEY,16 DEC 1967,CAN,2,Montréal (CAN),01 AUG 1998,1.5
9.93,Maurice GREENE,23 JUL 1974,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1999,0.4
9.93,Maurice GREENE,23 JUL 1974,USA,h,"Sacramento, CA (USA)",14 JUL 2000,0.3
9.93,Patrick JOHNSON,26 SEP 1972,AUS,1,Mito (JPN),05 MAY 2003,1.8
9.93,Maurice GREENE,23 JUL 1974,USA,2,"Eugene, OR (USA)",19 JUN 2004,1.8
9.93,Shawn CRAWFORD,14 JAN 1978,USA,3,"Sacramento, CA (USA)",11 JUL 2004,0.0
9.93,Shawn CRAWFORD,14 JAN 1978,USA,1sf2,"Sacramento, CA (USA)",11 JUL 2004,0.8
9.93,Asafa POWELL,23 NOV 1982,JAM,1f1,Zürich (SUI),06 AUG 2004,-0.5
9.93,Francis OBIKWELU,22 NOV 1978,POR,1qf1,"Olympic Stadium, Athina (GRE)",21 AUG 2004,0.0
9.93,Maurice GREENE,23 JUL 1974,USA,1qf5,"Olympic Stadium, Athina (GRE)",21 AUG 2004,-0.2
9.93,Olusoji Adetokunbo FASUBA,09 JUL 1984,NGR,1h1,Doha (QAT),12 MAY 2006,1.1
9.93,Walter DIX,31 JAN 1986,USA,1,"Sacramento, CA (USA)",08 JUN 2007,0.0
9.93,Richard THOMPSON,07 JUN 1985,TTO,1,"Auburn, AL (USA)",18 MAY 2008,-0.1
9.93,Churandy MARTINA,03 JUL 1984,AHO,4,"National Stadium, Beijing (CHN)",16 AUG 2008,0.0
9.93,Richard THOMPSON,07 JUN 1985,TTO,2sf2,"National Stadium, Beijing (CHN)",16 AUG 2008,0.3
9.93,Ivory WILLIAMS,02 MAY 1985,USA,1f2,Rethymno (GRE),20 JUL 2009,1.1
9.93,Daniel BAILEY,09 SEP 1986,ANT,4,"Olympiastadion, Berlin (GER)",16 AUG 2009,0.9
9.93,Richard THOMPSON,07 JUN 1985,TTO,5,"Olympiastadion, Berlin (GER)",16 AUG 2009,0.9
9.93,Tyson GAY,09 AUG 1982,USA,1sf2,"Olympiastadion, Berlin (GER)",16 AUG 2009,-0.2
9.93,Asafa POWELL,23 NOV 1982,JAM,2,"Stadio Olimpico, Roma (ITA)",26 MAY 2011,0.6
9.93,Keston BLEDMAN,08 MAR 1988,TTO,1f1,"Clermont, FL (USA)",04 JUN 2011,1.0
9.93,Nesta CARTER,11 OCT 1985,JAM,2,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,0.4
9.93,Justin GATLIN,10 FEB 1982,USA,1,Daegu (KOR),16 MAY 2012,0.3
9.93,Nickel ASHMEADE,07 APR 1990,JAM,2,"Hayward Field, Eugene, OR (USA)",02 JUN 2012,1.3
9.93,Keston BLEDMAN,08 MAR 1988,TTO,2f1,"Icahn Stadium, New York, NY (USA)",09 JUN 2012,0.7
9.93,Ryan BAILEY,13 APR 1989,USA,3,"Hayward Field, Eugene, OR (USA)",24 JUN 2012,1.8
9.93,Ryan BAILEY,13 APR 1989,USA,1,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,0.7
9.93,Kemar BAILEY-COLE,10 JAN 1992,JAM,2sf2,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,0.4
9.93,Michael RODGERS,24 APR 1985,USA,2sf3,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,0.1
9.93,Kemarley BROWN,20 JUL 1992,JAM,1,"Walnut, CA (USA)",17 MAY 2014,1.8
9.93,Tyson GAY,09 AUG 1982,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014,0.1
9.93,Michael RODGERS,24 APR 1985,USA,2,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,0.6
9.93,Femi OGUNODE,15 MAY 1991,QAT,1,Incheon (KOR),28 SEP 2014,0.4
9.93,Clayton VAUGHN,15 MAY 1992,USA,1,"Mobile, AL (USA)",08 MAY 2015,1.7
9.93,Ryan BAILEY,13 APR 1989,USA,2f1,"National Stadium, Kingston (JAM)",09 MAY 2015,1.8
9.93,Marvin BRACY,15 DEC 1993,USA,1,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,2.0
9.93,Femi OGUNODE,15 MAY 1991,QAT,1,"Stadio Guidobaldi, Rieti (ITA)",13 SEP 2015,1.4
