Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
8.44,Iván PEDROSO,17 DEC 1972,CUB,1,Camagüey (CUB),05 MAR 2000,0.6
8.44,Yago LAMELA,24 JUL 1977,ESP,1,Bad Langensalza (GER),15 JUN 2003,0.7
8.44,Dwight PHILLIPS,01 OCT 1977,USA,1,Trikala (GRE),24 JUN 2003,1.0
8.44,Dwight PHILLIPS,01 OCT 1977,USA,1,Ciudad de México (MEX),22 MAY 2004,0.9
8.44,Mohamed Salman AL KHUWALIDI,19 JUN 1981,KSA,1,La Mecque (KSA),13 APR 2005,-0.2
8.44,Dwight PHILLIPS,01 OCT 1977,USA,1,Helsinki (FIN),25 JUL 2005,1.3
8.44,Louis TSATOUMAS,12 FEB 1982,GRE,1,"Olympic Stadium, Athina (GRE)",13 JUL 2008,0.2
8.44,Dwight PHILLIPS,01 OCT 1977,USA,1q1,"Olympiastadion, Berlin (GER)",20 AUG 2009,0.5
8.44,Mitchell WATT,25 MAR 1988,AUS,1,Melbourne (AUS),17 APR 2011,1.6
8.44,Mitchell WATT,25 MAR 1988,AUS,1,"Shanghai Stadium, Shanghai (CHN)",15 MAY 2011,0.8
8.44,Jeff HENDERSON,19 FEB 1989,USA,2,"Hayward Field, Eugene, OR (USA)",25 JUN 2015,-0.3
8.44,Michel TORNÉUS,26 MAY 1986,SWE,1,Monachil (ESP),10 JUL 2016,1.8
8.44,Jarrion LAWSON,06 MAY 1994,USA,2,"Olympic Stadium, London (GBR)",05 AUG 2017,0.6
8.44,Jeff HENDERSON,19 FEB 1989,USA,1,"Provo, UT (USA)",28 APR 2018,0.5
8.44,JuVaughn HARRISON,30 APR 1999,USA,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",24 APR 2021,0.8
8.43,Larry MYRICKS,10 MAR 1956,USA,2,Zürich (SUI),19 AUG 1981,-1.0
8.43,Jason GRIMES,10 SEP 1959,USA,,"Indianapolis, IN (USA)",16 JUN 1985,0.8
8.43,Mike CONLEY,05 OCT 1962,USA,1,Lausanne (SUI),10 JUL 1985,1.6
8.43,Giovanni EVANGELISTI,11 SEP 1961,ITA,1,San Giovanni Valdarno (ITA),16 MAY 1987,1.8
8.43,Larry MYRICKS,10 MAR 1956,USA,1,Lausanne (SUI),15 SEP 1987,0.8
8.43,Carl LEWIS,01 JUL 1961,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",24 JUN 1988,1.5
8.43,Carl LEWIS,01 JUL 1961,USA,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",27 JUN 1989,0.4
8.43,Larry MYRICKS,10 MAR 1956,USA,1,Koblenz (GER),23 AUG 1989,0.8
8.43,Mike POWELL,10 NOV 1963,USA,1,"Westwood, CA (USA)",20 JUL 1991,1.1
8.43,Iván PEDROSO,17 DEC 1972,CUB,1,Salamanca (ESP),13 JUL 1992,1.5
8.43,Mike POWELL,10 NOV 1963,USA,1,Brisbane (AUS),07 MAR 1993,1.7
8.43,Mike POWELL,10 NOV 1963,USA,1,Bratislava (SVK),01 JUN 1993,0.8
8.43,Mike POWELL,10 NOV 1963,USA,1,Zürich (SUI),04 AUG 1993,0.1
8.43,Roland MCGHEE,15 OCT 1971,USA,2,"New York, NY (USA)",21 MAY 1995,1.4
8.43,Iván PEDROSO,17 DEC 1972,CUB,1,La Habana (CUB),13 JUN 1997,1.2
8.43,Iván PEDROSO,17 DEC 1972,CUB,1,"Olympiastadion, München (GER)",11 SEP 1999,0.3
8.43,Luis Felipe MÉLIZ,11 AUG 1979,CUB,2,Jena (GER),03 JUN 2000,0.1
8.43,Miguel PATE,13 JUN 1979,USA,2,Chania (GRE),30 JUN 2002,1.6
8.43,Dwight PHILLIPS,01 OCT 1977,USA,1,"Modesto, CA (USA)",08 MAY 2004,1.3
8.43,Ignisious GAISAH,20 JUL 1983,GHA,2,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,-0.2
8.43,Irving SALADINO,23 JAN 1983,PAN,1,Linz (AUT),22 AUG 2006,-0.1
8.43,Mitchell WATT,25 MAR 1988,AUS,1,Rethymno (GRE),20 JUL 2009,2.0
8.43,Jeff HENDERSON,19 FEB 1989,USA,,"Sacramento, CA (USA)",29 JUN 2014,1.8
8.43,Yuhao SHI,26 SEP 1998,CHN,2,"Shanghai Stadium, Shanghai (CHN)",12 MAY 2018,0.7
8.43,Luvo MANYONGA,08 JAN 1991,RSA,2,"Stephen Keshi Stadium, Asaba (NGR)",02 AUG 2018,1.2
8.42,Larry MYRICKS,10 MAR 1956,USA,1,Zürich (SUI),22 AUG 1984,0.0
8.42,Larry MYRICKS,10 MAR 1956,USA,1,Koblenz (GER),29 AUG 1984,0.2
8.42,Larry MYRICKS,10 MAR 1956,USA,1,Bern (SUI),08 JUL 1987,0.6
8.42,Mike POWELL,10 NOV 1963,USA,1,Sestriere (ITA),08 AUG 1990,1.8
8.42,Larry MYRICKS,10 MAR 1956,USA,2,"Modesto, CA (USA)",11 MAY 1991,1.1
8.42,Larry MYRICKS,10 MAR 1956,USA,3,"National Stadium, Tokyo (JPN)",30 AUG 1991,0.8
8.42,Kareem STREETE-THOMPSON,30 MAR 1973,USA,1,"El Paso, TX (USA)",16 APR 1994,
8.42,Iván PEDROSO,17 DEC 1972,CUB,1,La Habana (CUB),02 FEB 1995,0.7
8.42,Joe GREENE,17 FEB 1967,USA,1,"Indianapolis, IN (USA)",15 JUN 1997,-1.3
8.42,Iván PEDROSO,17 DEC 1972,CUB,1,"Olympic Stadium, Athina (GRE)",05 AUG 1997,0.1
8.42,Iván PEDROSO,17 DEC 1972,CUB,1,Linz (AUT),05 JUL 1998,1.5
8.42,James BECKFORD,09 JAN 1975,JAM,1,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,0.1
8.42,James BECKFORD,09 JAN 1975,JAM,1,Bad Langensalza (GER),01 JUL 2000,
8.42,Miguel PATE,13 JUN 1979,USA,1,Thessaloniki (GRE),24 JUL 2002,1.4
8.42,Irving SALADINO,23 JAN 1983,PAN,1,Ponce (PUR),26 MAY 2006,-0.4
8.42,Salim SDIRI,26 OCT 1978,FRA,1,Pierre-Bénite (FRA),12 JUN 2009,0.4
8.42,Dwight PHILLIPS,01 OCT 1977,USA,1,"Stadio Olimpico, Roma (ITA)",10 JUN 2010,-0.8
8.42,Aleksandr MENKOV,07 DEC 1990,RUS,2,"Central Stadium, Kazan (RUS)",12 JUL 2013,0.9
8.42,Marquise GOODWIN,19 NOV 1990,USA,1,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1.0
8.42,Marquis DENDY,17 NOV 1992,USA,4,"Hayward Field, Eugene, OR (USA)",03 JUL 2016,1.6
8.42,Luvo MANYONGA,08 JAN 1991,RSA,2,Bad Langensalza (GER),30 JUN 2018,0.7
8.42,Ruswahl SAMAAI,25 SEP 1991,RSA,2,"Olympic Stadium, London (GBR)",22 JUL 2018,0.6
8.42,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1,"Letzigrund, Zürich (SUI)",08 SEP 2022,0.0
8.42,Jeswin ALDRIN,24 DEC 2001,IND,1,"Inspire Institute of Sport Near Vidyanagar Township, Bellary (IND)",02 MAR 2023,1.8
8.41,Larry MYRICKS,10 MAR 1956,USA,1,Koblenz (GER),26 AUG 1981,0.8
8.41,Larry MYRICKS,10 MAR 1956,USA,2,Moskva (URS),06 JUL 1986,-0.2
8.41,Robert EMMIYAN,16 FEB 1965,URS,1,"Neckarstadion, Stuttgart (GER)",29 AUG 1986,0.0
8.41,Larry MYRICKS,10 MAR 1956,USA,1,Budapest (HUN),06 JUL 1987,0.9
8.41,Larry MYRICKS,10 MAR 1956,USA,1,Rhede (GER),01 JUL 1988,0.2
8.41,Larry MYRICKS,10 MAR 1956,USA,1,Caorle (ITA),16 JUL 1989,1.5
8.41,Iván PEDROSO,17 DEC 1972,CUB,1,La Habana (CUB),14 MAY 1992,0.4
8.41,Craig HEPBURN,10 DEC 1969,BAH,1,Nassau (BAH),17 JUN 1993,1.5
8.41,Mike POWELL,10 NOV 1963,USA,1,Rhede (GER),06 AUG 1993,0.8
8.41,Iván PEDROSO,17 DEC 1972,CUB,1,Padova (ITA),07 JUN 1998,1.4
8.41,James BECKFORD,09 JAN 1975,JAM,1,Doha (QAT),13 MAY 1999,1.8
8.41,James BECKFORD,09 JAN 1975,JAM,1,Villeneuve d'Ascq (FRA),17 JUN 2000,1.3
8.41,James BECKFORD,09 JAN 1975,JAM,1,Torino (ITA),09 JUN 2001,1.3
8.41,Andrew HOWE,12 MAY 1985,ITA,3,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,-0.1
8.41,Irving SALADINO,23 JAN 1983,PAN,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",10 SEP 2006,0.4
8.41,Dwight PHILLIPS,01 OCT 1977,USA,2,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1.4
8.41,Zarck VISSER,15 SEP 1989,RSA,1,Bad Langensalza (GER),04 JUL 2015,0.9
8.41,Greg RUTHERFORD,17 NOV 1986,GBR,1,"National Stadium, Beijing (CHN)",25 AUG 2015,0.3
8.41,Luvo MANYONGA,08 JAN 1991,RSA,1,Gold Coast (AUS),11 APR 2018,0.6
8.41,Aleksandr MENKOV,07 DEC 1990,RUS,1,Zhukovskiy (RUS),01 JUL 2018,2.0
8.41,Zarck VISSER,15 SEP 1989,RSA,1,Germiston (RSA),23 MAR 2019,1.9
8.41,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1,"National Stadium, Tokyo (JPN)",02 AUG 2021,0.1
8.41,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,2,"National Stadium, Tokyo (JPN)",02 AUG 2021,0.2
8.41,. SREESHANKAR,27 MAR 1999,IND,1q1,"Kalinga Stadium, Bhubaneshwar (IND)",18 JUN 2023,1.5
8.4,Larry MYRICKS,10 MAR 1956,USA,1,"Tallahassee, FL (USA)",30 MAY 1981,0.4
8.4,Robert EMMIYAN,16 FEB 1965,URS,1,Moskva (URS),07 JUN 1987,-0.1
8.4,Jaime JEFFERSON,17 JAN 1962,CUB,2,Moskva (URS),07 JUN 1987,0.7
8.4,Llewellyn STARKS,10 FEB 1967,USA,3,"Modesto, CA (USA)",16 MAY 1992,
8.4,Douglas DE SOUZA,06 AUG 1972,BRA,1,São Paulo (BRA),15 FEB 1995,1.4
8.4,Iván PEDROSO,17 DEC 1972,CUB,1,La Habana (CUB),26 JUN 1995,2.0
8.4,Robert HOWARD,26 NOV 1975,USA,1,"Auburn, AL (USA)",17 MAY 1997,0.4
8.4,Gregor CANKAR,25 JAN 1975,SLO,1,Celje (SLO),18 MAY 1997,2.0
8.4,Jianfeng LAO,24 MAY 1975,CHN,1,Zhaoqing (CHN),28 MAY 1997,0.0
8.4,Iván PEDROSO,17 DEC 1972,CUB,1,Catania (ITA),31 AUG 1997,-0.3
8.4,James BECKFORD,09 JAN 1975,JAM,2,Fukuoka (JPN),13 SEP 1997,0.0
8.4,Iván PEDROSO,17 DEC 1972,CUB,1,Kingston (JAM),19 SEP 1997,-0.4
8.4,Roland MCGHEE,15 OCT 1971,USA,3,Lille (FRA),11 JUL 1998,1.4
8.4,James BECKFORD,09 JAN 1975,JAM,1,Rio de Janeiro (BRA),25 APR 1999,-0.7
8.4,James BECKFORD,09 JAN 1975,JAM,1,Bad Langensalza (GER),12 JUN 1999,0.0
8.4,James BECKFORD,09 JAN 1975,JAM,1,"Stade Louis II, Monaco (MON)",04 AUG 1999,0.3
8.4,Iván PEDROSO,17 DEC 1972,CUB,1,Montauban (FRA),07 AUG 1999,0.9
8.4,Yago LAMELA,24 JUL 1977,ESP,2,"La Cartuja, Sevilla (ESP)",28 AUG 1999,0.6
8.4,Iván PEDROSO,17 DEC 1972,CUB,1,Bruxelles (BEL),03 SEP 1999,0.9
8.4,Iván PEDROSO,17 DEC 1972,CUB,1,"Commonwealth Stadium, Edmonton (CAN)",11 AUG 2001,1.2
8.4,Yahya BERRABAH,13 OCT 1981,MAR,1,Beirut (LBN),02 OCT 2009,1.0
8.4,Fabrice LAPIERRE,17 OCT 1983,AUS,1,Nuoro (ITA),14 JUL 2010,0.5
8.4,Ngonidzashe MAKUSHA,11 MAR 1987,ZIM,1,"Des Moines, IA (USA)",10 JUN 2011,0.0
8.4,Irving SALADINO,23 JAN 1983,PAN,1,Paris (FRA),08 JUL 2011,0.2
8.4,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,1,Camagüey (CUB),16 MAR 2018,1.5
8.4,Ruswahl SAMAAI,25 SEP 1991,RSA,3,Bad Langensalza (GER),30 JUN 2018,1.1
8.4,Zarck VISSER,15 SEP 1989,RSA,4,Bad Langensalza (GER),30 JUN 2018,1.1
8.4,Shoutarou SHIROYAMA,06 MAR 1995,JPN,1,Fukui (JPN),17 AUG 2019,1.5
8.4,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,1q1,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019,-0.6
8.39,Jason GRIMES,10 SEP 1959,USA,2,"Indianapolis, IN (USA)",19 JUN 1983,1.1
8.39,Carl LEWIS,01 JUL 1961,USA,1q,"Los Angeles, CA (USA)",18 JUN 1984,1.3
8.39,Larry MYRICKS,10 MAR 1956,USA,2,Stockholm (SWE),03 JUL 1989,-0.4
8.39,Dion BENTLEY,26 AUG 1971,USA,2,"New Orleans, LA (USA)",03 JUN 1993,0.8
8.39,Mike POWELL,10 NOV 1963,USA,1,Köln (GER),01 AUG 1993,1.3
8.39,Erick WALDER,05 NOV 1971,USA,2,St. Petersburg (RUS),26 JUL 1994,0.9
8.39,Iván PEDROSO,17 DEC 1972,CUB,1,Camagüey (CUB),19 JAN 1996,1.1
8.39,Mike POWELL,10 NOV 1963,USA,1,"Atlanta, GA (USA)",19 JUN 1996,0.5
8.39,Erick WALDER,05 NOV 1971,USA,q,"Indianapolis, IN (USA)",14 JUN 1997,0.0
8.39,Iván PEDROSO,17 DEC 1972,CUB,1,Zürich (SUI),11 AUG 1999,0.0
8.39,Iván PEDROSO,17 DEC 1972,CUB,1,Torino (ITA),10 JUN 2000,1.0
8.39,Dwight PHILLIPS,01 OCT 1977,USA,1,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,0.5
8.39,Dwight PHILLIPS,01 OCT 1977,USA,1,Shanghai (CHN),17 SEP 2005,0.3
8.39,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,1,Lapinlahti (FIN),16 JUL 2006,1.7
8.39,Ahmed Fayez MARZOUK,06 SEP 1976,KSA,1,Lemgo (GER),13 AUG 2006,-0.4
8.39,Irving SALADINO,23 JAN 1983,PAN,1,Rio de Janeiro (BRA),18 MAY 2008,1.2
8.39,Dwight PHILLIPS,01 OCT 1977,USA,1,"International Stadium, Gateshead (GBR)",31 AUG 2009,0.6
8.39,Aleksandr MENKOV,07 DEC 1990,RUS,1,"Hayward Field, Eugene, OR (USA)",31 MAY 2013,1.7
8.39,Tyron STEWART,08 JUL 1989,USA,2,"Chula Vista, CA (USA)",24 APR 2014,2.0
8.39,Marquis DENDY,17 NOV 1992,USA,,"Hayward Field, Eugene, OR (USA)",25 JUN 2015,1.3
8.39,Ruswahl SAMAAI,25 SEP 1991,RSA,1,Paarl (RSA),22 MAR 2018,1.0
8.39,Jeff HENDERSON,19 FEB 1989,USA,2,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,-0.1
8.39,Jeff HENDERSON,19 FEB 1989,USA,1,"Chula Vista, CA (USA)",29 MAY 2021,1.5
8.39,Maykel MASSÓ,08 MAY 1999,CUB,1,"Estadio Panamericano, La Habana (CUB)",29 MAY 2021,0.6
8.38,Larry MYRICKS,10 MAR 1956,USA,1,London (GBR),07 AUG 1981,0.1
8.38,Larry MYRICKS,10 MAR 1956,USA,1,"Tallahassee, FL (USA)",21 MAR 1982,
8.38,Larry MYRICKS,10 MAR 1956,USA,1,"Walnut, CA (USA)",25 APR 1982,1.8
8.38,Carl LEWIS,01 JUL 1961,USA,1,"Wichita, KS (USA)",29 MAY 1982,1.4
8.38,Konstantin SEMYKIN,26 MAY 1960,URS,1,Moskva (URS),17 AUG 1984,0.4
8.38,Robert EMMIYAN,16 FEB 1965,URS,1,Tallinn (EST),21 JUN 1986,1.9
8.38,Robert EMMIYAN,16 FEB 1965,URS,1,Praha (TCH),27 JUN 1987,-0.2
8.38,Larry MYRICKS,10 MAR 1956,USA,1,Rhede (GER),03 JUL 1987,
8.38,Larry MYRICKS,10 MAR 1956,USA,1,"Letzigrund, Zürich (SUI)",17 AUG 1988,-0.4
8.38,Larry MYRICKS,10 MAR 1956,USA,1,"Westwood, CA (USA)",10 JUN 1989,0.5
8.38,Carl LEWIS,01 JUL 1961,USA,1,"Olympiastadion, Berlin (GER)",18 AUG 1989,0.0
8.38,Carl LEWIS,01 JUL 1961,USA,1,"Seattle, WA (USA)",25 JUL 1990,1.4
8.38,Joe GREENE,17 FEB 1967,USA,1,"Eugene, OR (USA)",06 JUN 1992,-0.1
8.38,Roland MCGHEE,15 OCT 1971,USA,1,"Columbus, OH (USA)",09 MAY 1993,0.1
8.38,Mike POWELL,10 NOV 1963,USA,1,Stockholm (SWE),05 JUL 1993,0.3
8.38,Mike POWELL,10 NOV 1963,USA,1,Paris-St-Denis (FRA),10 JUN 1994,1.4
8.38,Huang GENG,10 JUL 1970,CHN,1,Taiyuan (CHN),18 MAY 1995,1.1
8.38,Iván PEDROSO,17 DEC 1972,CUB,1,La Habana (CUB),30 JUN 1995,
8.38,Erick WALDER,05 NOV 1971,USA,2,"Indianapolis, IN (USA)",15 JUN 1997,1.5
8.38,Erick WALDER,05 NOV 1971,USA,2,"Olympic Stadium, Athina (GRE)",05 AUG 1997,-0.2
8.38,Kirill SOSUNOV,01 NOV 1975,RUS,1,"Petrovskiy Stadium, St. Petersburg (RUS)",27 JUN 1998,1.1
8.38,Erick WALDER,05 NOV 1971,USA,2,"New York, NY (USA)",20 JUL 1998,0.1
8.38,Savanté STRINGFELLOW,06 NOV 1978,USA,1,"Orlando, FL (USA)",22 JUL 2001,0.6
8.38,Dwight PHILLIPS,01 OCT 1977,USA,1,Linz (AUT),19 AUG 2002,-1.1
8.38,Dwight PHILLIPS,01 OCT 1977,USA,2,Sheffield (GBR),21 AUG 2005,0.3
8.38,Irving SALADINO,23 JAN 1983,PAN,1q,Rio de Janeiro (BRA),23 JUL 2007,0.3
8.38,Yahya BERRABAH,13 OCT 1981,MAR,1,Rabat (MAR),23 MAY 2009,0.6
8.38,Mitchell WATT,25 MAR 1988,AUS,1,Sydney (AUS),19 MAR 2011,1.5
8.38,Ruswahl SAMAAI,25 SEP 1991,RSA,1,Stellenbosch (RSA),17 APR 2015,1.4
8.38,Marquis DENDY,17 NOV 1992,USA,1,"Olympic Stadium, London (GBR)",25 JUL 2015,-0.2
8.38,Ruswahl SAMAAI,25 SEP 1991,RSA,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,0.8
8.38,Jeff HENDERSON,19 FEB 1989,USA,1,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,0.2
8.38,Luvo MANYONGA,08 JAN 1991,RSA,,Taipei City (TPE),26 MAY 2018,0.1
8.38,Jeff HENDERSON,19 FEB 1989,USA,1,"Provo, UT (USA)",27 APR 2019,0.7
8.38,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1f1,"Cluj Arena, Cluj-Napoca (ROU)",19 JUN 2021,0.1
8.38,Marquis DENDY,17 NOV 1992,USA,2,"Hayward Field, Eugene, OR (USA)",27 JUN 2021,0.5
8.38,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,1,Castellón (ESP),29 JUN 2021,0.9
8.37,Larry MYRICKS,10 MAR 1956,USA,2,Zürich (SUI),18 AUG 1982,0.0
8.37,Carl LEWIS,01 JUL 1961,USA,1q2,"Olympiastadion, Helsinki (FIN)",09 AUG 1983,-1.3
8.37,Jaime JEFFERSON,17 JAN 1962,CUB,2,Moskva (URS),17 AUG 1984,0.4
8.37,Robert EMMIYAN,16 FEB 1965,URS,1,Tashkent (UZB),19 SEP 1986,-0.3
8.37,Jaime JEFFERSON,17 JAN 1962,CUB,1,Ciudad de México (MEX),22 JUL 1988,0.2
8.37,Leroy BURRELL,21 FEB 1967,USA,2,"Provo, UT (USA)",02 JUN 1989,0.4
8.37,Mike POWELL,10 NOV 1963,USA,2,"Westwood, CA (USA)",06 AUG 1989,1.5
8.37,Llewellyn STARKS,10 FEB 1967,USA,1,"Baton Rouge, LA (USA)",18 APR 1992,0.1
8.37,Kareem STREETE-THOMPSON,30 MAR 1973,USA,2,Bruxelles (BEL),19 AUG 1994,-1.0
8.37,Joe GREENE,17 FEB 1967,USA,3,"New York, NY (USA)",21 MAY 1995,1.3
8.37,Bogdan TUDOR,01 FEB 1970,ROU,2,Bad Cannstatt (GER),09 JUL 1995,1.5
8.37,Iván PEDROSO,17 DEC 1972,CUB,1,"SGJ, Johannesburg (RSA)",11 SEP 1998,0.4
8.37,James BECKFORD,09 JAN 1975,JAM,1,Oristano (ITA),14 SEP 1998,1.8
8.37,Dwight PHILLIPS,01 OCT 1977,USA,1q,"Sacramento, CA (USA)",09 JUL 2004,1.5
8.37,Godfrey Khotso MOKOENA,06 MAR 1985,RSA,1,Johannesburg (RSA),23 APR 2005,1.0
8.37,James BECKFORD,09 JAN 1975,JAM,1,Warszawa (POL),17 JUN 2007,0.5
8.37,Louis TSATOUMAS,12 FEB 1982,GRE,1,Athina (GRE),17 JUN 2007,0.5
8.37,Mohamed Salman AL KHUWALIDI,19 JUN 1981,KSA,1,Riyadh (KSA),16 APR 2008,-0.2
8.37,Dwight PHILLIPS,01 OCT 1977,USA,1,"Carson, CA (USA)",16 MAY 2009,-0.7
8.37,Mitchell WATT,25 MAR 1988,AUS,3,"Olympiastadion, Berlin (GER)",22 AUG 2009,-0.4
8.37,Dwight PHILLIPS,01 OCT 1977,USA,1,"Drake Stadium, Des Moines, IA (USA)",27 JUN 2010,1.9
8.37,Yahya BERRABAH,13 OCT 1981,MAR,1,Barcelona (ESP),22 JUL 2011,0.0
8.37,Eusebio CÁCERES,10 SEP 1991,ESP,1,"Ratinan Stadion, Tampere (FIN)",12 JUL 2013,1.1
8.37,Luvo MANYONGA,08 JAN 1991,RSA,2,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,-0.3
8.37,Zack BAZILE,07 JAN 1996,USA,1,"Eugene, OR (USA)",06 JUN 2018,1.9
8.37,Juan Miguel ECHEVARRÍA,11 AUG 1998,CUB,1,Guadalajara (ESP),06 JUL 2018,-0.4
8.37,Luvo MANYONGA,08 JAN 1991,RSA,1,"Olympic Stadium, London (GBR)",20 JUL 2019,-1.1
8.37,Wayne PINNOCK,24 OCT 2000,JAM,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",12 MAY 2023,0.2
8.36,João Carlos DE OLIVEIRA,28 MAY 1954,BRA,1,Rieti (ITA),21 JUL 1979,1.0
8.36,Frank PASCHEK,25 JUN 1956,GDR,1,Berlin (GER),28 MAY 1980,1.6
8.36,Carl LEWIS,01 JUL 1961,USA,1,Bruxelles (BEL),26 AUG 1983,1.8
8.36,Lutz DOMBROWSKI,25 JUN 1959,GDR,1,Berlin (GDR),20 JUL 1984,0.2
8.36,Carl LEWIS,01 JUL 1961,USA,1q2,"Stadio Olimpico, Roma (ITA)",04 SEP 1987,0.5
8.36,Zunrong CHEN,25 AUG 1962,CHN,,Shizuoka (JPN),05 MAY 1992,1.5
8.36,Mike POWELL,10 NOV 1963,USA,q,"New Orleans, LA (USA)",22 JUN 1992,0.8
8.36,Mike POWELL,10 NOV 1963,USA,1,Tokyo (JPN),19 SEP 1992,1.3
8.36,Kareem STREETE-THOMPSON,30 MAR 1973,USA,1,"El Paso, TX (USA)",10 APR 1993,0.6
8.36,Konstantinos KOUKODIMOS,14 SEP 1969,GRE,1,Chania (GRE),05 JUN 1994,1.6
8.36,Mike POWELL,10 NOV 1963,USA,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 1994,1.7
8.36,Iván PEDROSO,17 DEC 1972,CUB,1,Bruxelles (BEL),25 AUG 1995,-0.1
8.36,Nélson Carlos FERREIRA JÚNIOR,1973,BRA,,Medellín (COL),10 MAY 1996,0.8
8.36,Carlos CALADO,05 OCT 1975,POR,1,Lisboa (POR),20 JUN 1997,1.2
8.36,Iván PEDROSO,17 DEC 1972,CUB,1,Bruxelles (BEL),22 AUG 1997,-0.2
8.36,James BECKFORD,09 JAN 1975,JAM,1,Doha (QAT),07 MAY 1998,1.7
8.36,James BECKFORD,09 JAN 1975,JAM,1,Kingston (JAM),27 JUN 1998,0.1
8.36,Yago LAMELA,24 JUL 1977,ESP,1,"Ullevi Stadium, Göteborg (SWE)",01 AUG 1999,0.7
8.36,Gregor CANKAR,25 JAN 1975,SLO,3,"La Cartuja, Sevilla (ESP)",28 AUG 1999,1.6
8.36,Dwight PHILLIPS,01 OCT 1977,USA,1,Padova (ITA),01 SEP 2002,1.5
8.36,Yago LAMELA,24 JUL 1977,ESP,1,Castellón (ESP),15 AUG 2003,1.2
8.36,Dwight PHILLIPS,01 OCT 1977,USA,1,Madrid (ESP),17 JUL 2004,-0.2
8.36,Walter DAVIS,02 JUL 1979,USA,1,Fort-de-France (FRA),29 APR 2006,1.3
8.36,Irving SALADINO,23 JAN 1983,PAN,1,Zürich (SUI),18 AUG 2006,0.6
8.36,Andrew HOWE,12 MAY 1985,ITA,1,Rieti (ITA),27 AUG 2006,1.6
8.36,Irving SALADINO,23 JAN 1983,PAN,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007,0.6
8.36,Trevell QUINLEY,16 JAN 1983,USA,1,"Eugene, OR (USA)",29 JUN 2008,1.6
8.36,Dwight PHILLIPS,01 OCT 1977,USA,1,Shanghai (CHN),20 SEP 2009,-0.3
8.36,Aleksandr MENKOV,07 DEC 1990,RUS,1,"International Stadium, Gateshead (GBR)",22 JUN 2013,1.9
8.36,Jeff HENDERSON,19 FEB 1989,USA,1q2,"National Stadium, Beijing (CHN)",24 AUG 2015,0.7
8.36,Luvo MANYONGA,08 JAN 1991,RSA,1,"Letzigrund, Zürich (SUI)",30 AUG 2018,0.3
8.36,Jianan WANG,27 AUG 1996,CHN,1,"Shangyu Stadium, Shaoxing (CHN)",15 SEP 2020,0.3
8.36,Yuki HASHIOKA,23 JAN 1999,JPN,1,"Yanmar Stadium Nagai, Osaka (JPN)",27 JUN 2021,0.6
8.36,. SREESHANKAR,27 MAR 1999,IND,2,"CH Muhammed Koya Stadium, Thenhipalam (IND)",03 APR 2022,1.5
8.36,Miltiadis TENTOGLOU,18 MAR 1998,GRE,1,"Andreas Vergotis Municipal Stadium, Argostoli (GRE)",14 MAY 2022,1.9
8.36,Jianan WANG,27 AUG 1996,CHN,1,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,0.5
8.36,Maykel MASSÓ,08 MAY 1999,CUB,1,"Estadio Panamericano, La Habana (CUB)",21 MAY 2023,1.5
8.35,Ralph BOSTON,09 MAY 1939,USA,1,"Modesto, CA (USA)",29 MAY 1965,0.0
8.35,Igor TER-OVANESYAN,19 MAY 1938,URS,1,Ciudad de México (MEX),19 OCT 1967,0.0
8.35,Josef SCHWARZ,20 MAY 1941,FRG,1,Stuttgart (GER),15 JUL 1970,0.8
8.35,Arnie ROBINSON,07 APR 1948,USA,1,"Olympic Stadium, Montréal (CAN)",29 JUL 1976,-0.6
8.35,Henry LAUTERBACH,22 OCT 1957,GDR,1,Erfurt (GER),02 AUG 1981,2.0
8.35,Sergey LAYEVSKIY,03 MAR 1959,URS,1,Dnepropetrovsk (URS),16 JUL 1988,2.0
