Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
22.06,Dina ASHER-SMITH,04 DEC 1995,GBR,1,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021,0.2
22.07,Marita KOCH,18 FEB 1957,GDR,1,Karl Marx Stadt (GDR),03 JUN 1978,
22.07,Jarmila KRATOCHVÍLOVÁ,26 JAN 1951,TCH,1,Ostrava (TCH),03 JUN 1981,-1.0
22.07,Bärbel WÖCKEL,21 MAR 1955,GDR,1,Jena (GDR),09 AUG 1981,0.0
22.07,Silke MÖLLER,20 JUN 1964,GDR,2,Jena (GDR),29 JUN 1986,1.2
22.07,Merlene OTTEY,10 MAY 1960,JAM,2sf1,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988,1.7
22.07,Gwen TORRENCE,12 JUN 1965,USA,2,Bruxelles (BEL),13 SEP 1991,0.8
22.07,Irina PRIVALOVA,22 NOV 1968,RUS,1,"Stade Louis II, Monaco (MON)",11 AUG 1992,0.0
22.07,Irina PRIVALOVA,22 NOV 1968,RUS,2,Bruxelles (BEL),28 AUG 1992,0.6
22.07,Merlene OTTEY,10 MAY 1960,JAM,1,"Olympiastadion, Berlin (GER)",30 AUG 1994,0.4
22.07,Merlene OTTEY,10 MAY 1960,JAM,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 1995,1.6
22.07,Merlene OTTEY,10 MAY 1960,JAM,2,Köln (GER),18 AUG 1995,-0.3
22.07,Marie-José PÉREC,09 MAY 1968,FRA,1sf1,"Olympic Stadium, Atlanta, GA (USA)",01 AUG 1996,0.4
22.07,Mary ONYALI-OMAGBEMI,03 FEB 1968,NGR,1,Zürich (SUI),14 AUG 1996,-0.1
22.07,Marion JONES,12 OCT 1975,USA,1,Stockholm (SWE),30 JUL 1999,0.6
22.07,Dina ASHER-SMITH,04 DEC 1995,GBR,5,"National Stadium, Beijing (CHN)",28 AUG 2015,0.2
22.07,Shericka JACKSON,16 JUL 1994,JAM,2,"Suhaim bin Hamad Stadium, Doha (QAT)",13 MAY 2022,1.3
22.07,Abby STEINER,24 NOV 1999,USA,2,"Ole Miss T&F Complex, Oxford, MS (USA)",14 MAY 2022,0.2
22.07,Sha'Carri RICHARDSON,25 MAR 2000,USA,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAY 2023,1.7
22.08,Heike DRECHSLER,16 DEC 1964,GDR,1,Berlin (GER),13 SEP 1988,2.0
22.08,Irina PRIVALOVA,22 NOV 1968,EUN,3sf2,"Estadio Olímpico, Barcelona (ESP)",05 AUG 1992,-0.1
22.08,Merlene OTTEY,10 MAY 1960,JAM,2,"Stade Louis II, Monaco (MON)",11 AUG 1992,0.0
22.08,Irina PRIVALOVA,22 NOV 1968,RUS,2,Bruxelles (BEL),03 SEP 1993,0.9
22.08,Merlene OTTEY,10 MAY 1960,JAM,1sf2,"Olympic Stadium, Atlanta, GA (USA)",01 AUG 1996,0.1
22.08,Candyce MCGRONE,24 MAR 1989,USA,1,"Stade Louis II, Monaco (MON)",17 JUL 2015,-0.3
22.08,Marie-Josée TA LOU,18 NOV 1988,CIV,2,"Olympic Stadium, London (GBR)",11 AUG 2017,0.8
22.08,Dina ASHER-SMITH,04 DEC 1995,GBR,2,"Letzigrund, Zürich (SUI)",29 AUG 2019,-0.4
22.08,Favour OFILI,31 DEC 2002,NGR,1h3,"Billy Hayes T& F Complex, Bloomington, IN (USA)",28 MAY 2022,0.7
22.08,Jenna PRANDINI,20 NOV 1992,USA,4sf1,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,2.0
22.09,Merlene OTTEY,10 MAY 1960,JAM,3,"Memorial Coliseum, Los Angeles, CA (USA)",09 AUG 1984,-0.1
22.09,Silke MÖLLER,20 JUN 1964,GDR,5,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988,1.3
22.09,Katrin KRABBE,22 NOV 1969,GER,1,"National Stadium, Tokyo (JPN)",30 AUG 1991,-2.4
22.09,Merlene OTTEY,10 MAY 1960,JAM,3,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992,-0.6
22.09,Gwen TORRENCE,12 JUN 1965,USA,1,St. Petersburg (RUS),25 JUL 1994,-0.7
22.09,Merlene OTTEY,10 MAY 1960,JAM,1,Bellinzona (SUI),12 JUN 1996,0.0
22.09,Inger MILLER,12 JUN 1972,USA,2,"Sacramento, CA (USA)",23 JUL 2000,0.5
22.09,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1,"Icahn Stadium, New York, NY (USA)",09 JUN 2012,-0.3
22.09,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,2,"Olympic Stadium, London (GBR)",08 AUG 2012,-0.2
22.09,Allyson FELIX,18 NOV 1985,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015,1.9
22.09,Dafne SCHIPPERS,15 JUN 1992,NED,2,"Stade Louis II, Monaco (MON)",17 JUL 2015,-0.3
22.09,Tori BOWIE,27 AUG 1990,USA,1f1,"Gainesville, FL (USA)",28 APR 2017,-0.3
22.09,Deajah STEVENS,19 MAY 1995,USA,1,"Eugene, OR (USA)",14 MAY 2017,1.5
22.09,Elaine THOMPSON,28 JUN 1992,JAM,1,"National Stadium, Kingston (JAM)",20 MAY 2017,0.5
22.09,Marie-Josée TA LOU,18 NOV 1988,CIV,3,"Letzigrund, Zürich (SUI)",24 AUG 2017,0.1
22.09,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,Gold Coast (AUS),12 APR 2018,0.9
22.09,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,"Stade Louis II, Monaco (MON)",12 JUL 2019,0.1
22.09,Julien ALFRED,10 JUN 2001,LCA,1h2,"John Jacobs Track Complex, Norman, OK (USA)",13 MAY 2023,2.0
22.09,Latasha SMITH,13 JAN 2001,USA,1,"USF Track Complex, Tampa, FL (USA)",14 MAY 2023,1.4
22.1,Evelyn ASHFORD,15 APR 1957,USA,1,Nice (FRA),14 AUG 1982,0.0
22.1,Kathy COOK,03 MAY 1960,GBR,4,"Memorial Coliseum, Los Angeles, CA (USA)",09 AUG 1984,-0.1
22.1,Bärbel WÖCKEL,21 MAR 1955,GDR,2,Zürich (SUI),22 AUG 1984,0.0
22.1,Heike DRECHSLER,16 DEC 1964,GDR,2,Bruxelles (BEL),05 SEP 1986,0.3
22.1,Evette DE KLERK,21 AUG 1965,RSA,1,Pretoria (RSA),29 APR 1989,0.7
22.1,Gwen TORRENCE,12 JUN 1965,USA,2f1,Zürich (SUI),19 AUG 1992,-0.6
22.1,Gwen TORRENCE,12 JUN 1965,USA,3,Torino (ITA),04 SEP 1992,0.2
22.1,Gwen TORRENCE,12 JUN 1965,USA,1,Fukuoka (JPN),18 SEP 1993,0.2
22.1,Inger MILLER,12 JUN 1972,USA,1f2,Athina (GRE),16 JUN 1999,0.8
22.1,Marion JONES,12 OCT 1975,USA,1,"Eugene, OR (USA)",27 JUN 1999,2.0
22.1,Marion JONES,12 OCT 1975,USA,1,Zürich (SUI),11 AUG 1999,0.6
22.1,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1,Kingston (JAM),01 JUL 2012,0.6
22.1,Elaine THOMPSON,28 JUN 1992,JAM,1,"Olympic Stadium, London (GBR)",25 JUL 2015,-0.3
22.1,Dafne SCHIPPERS,15 JUN 1992,NED,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,-0.5
22.1,Shericka JACKSON,16 JUL 1994,JAM,1,"Olympiastadion, Stockholm (SWE)",04 JUL 2021,-0.4
22.11,Merlene OTTEY,10 MAY 1960,JAM,1,"Lawrence, KS (USA)",23 APR 1983,
22.11,Valerie BRISCO-HOOKS,06 JUL 1960,USA,4,"Indianapolis, IN (USA)",23 JUL 1988,1.3
22.11,Merlene OTTEY,10 MAY 1960,JAM,1,Nice (FRA),15 JUL 1992,1.0
22.11,Allyson FELIX,18 NOV 1985,USA,1,Ciudad de México (MEX),03 MAY 2003,-0.5
22.11,Allyson FELIX,18 NOV 1985,USA,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,0.6
22.11,Sherone SIMPSON,12 AUG 1984,JAM,3,Kingston (JAM),29 JUN 2008,1.1
22.11,Carmelita JETER,24 NOV 1979,USA,2,"Hayward Field, Eugene, OR (USA)",30 JUN 2012,1.0
22.11,Myriam SOUMARÉ,29 OCT 1986,FRA,2,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,0.1
22.11,Dafne SCHIPPERS,15 JUN 1992,NED,2,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1.9
22.11,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,Kingston (JAM),09 JUN 2018,0.1
22.11,Sha'Carri RICHARDSON,25 MAR 2000,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2021,1.0
22.11,Allyson FELIX,18 NOV 1985,USA,5,"Hayward Field, Eugene, OR (USA)",26 JUN 2021,1.3
22.11,Christine MBOMA,22 MAY 2003,NAM,1h4,"National Stadium, Tokyo (JPN)",02 AUG 2021,0.7
22.11,Marie-Josée TA LOU,18 NOV 1988,CIV,1sf3,"National Stadium, Tokyo (JPN)",02 AUG 2021,0.1
22.11,Cambrea STURGIS,27 MAR 1999,USA,2sf1,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,0.9
22.12,Silke MÖLLER,20 JUN 1964,GDR,2,Leipzig (GER),11 AUG 1985,-1.3
22.12,Pam MARSHALL,16 AUG 1960,USA,1,Moskva (URS),08 JUL 1986,1.2
22.12,Merlene OTTEY,10 MAY 1960,JAM,1,Granada (ESP),26 MAY 1990,0.9
22.12,Katrin KRABBE,22 NOV 1969,GER,1,Hannover (GER),28 JUL 1991,-1.4
22.12,Merlene OTTEY,10 MAY 1960,JAM,1sf1,"Estadio Olímpico, Barcelona (ESP)",05 AUG 1992,-1.6
22.12,Merlene OTTEY,10 MAY 1960,JAM,3f1,Zürich (SUI),19 AUG 1992,-0.6
22.12,Merlene OTTEY,10 MAY 1960,JAM,1sf2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",19 AUG 1993,0.2
22.12,Merlene OTTEY,10 MAY 1960,JAM,1,"Ullevi Stadium, Göteborg (SWE)",10 AUG 1995,-2.2
22.12,Irina PRIVALOVA,22 NOV 1968,RUS,2,"Ullevi Stadium, Göteborg (SWE)",10 AUG 1995,-2.2
22.12,Merlene OTTEY,10 MAY 1960,JAM,2f1,Zürich (SUI),16 AUG 1995,-0.7
22.12,Marie-José PÉREC,09 MAY 1968,FRA,1,"Olympic Stadium, Atlanta, GA (USA)",01 AUG 1996,0.3
22.12,Dina ASHER-SMITH,04 DEC 1995,GBR,1sf3,"National Stadium, Beijing (CHN)",27 AUG 2015,-0.1
22.12,Dafne SCHIPPERS,15 JUN 1992,NED,1,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015,0.0
22.12,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018,0.1
22.12,Cambrea STURGIS,27 MAR 1999,USA,1,"Hayward Field, Eugene, OR (USA)",12 JUN 2021,0.2
22.12,Christine MBOMA,22 MAY 2003,NAM,1f1,"University of Alabama at Birmingham, Birmingham, AL (USA)",02 APR 2022,0.0
22.12,Aminatou SEYNI,24 OCT 1996,NIG,4,"Hayward Field, Eugene, OR (USA)",21 JUL 2022,0.6
22.13,Kathy COOK,03 MAY 1960,GBR,2,"Olympic Stadium, Athina (GRE)",09 SEP 1982,0.9
22.13,Marita KOCH,18 FEB 1957,GDR,1,Bratislava (TCH),04 JUN 1983,0.3
22.13,Marita KOCH,18 FEB 1957,GDR,1,"Olympiastadion, Helsinki (FIN)",14 AUG 1983,1.5
22.13,Marita KOCH,18 FEB 1957,GDR,1,Karl Marx Stadt (GDR),20 MAY 1984,-2.0
22.13,Heike DRECHSLER,16 DEC 1964,GDR,1,Tallinn (EST),22 JUN 1986,1.3
22.13,Ewa KASPRZYK,07 SEP 1957,POL,2,Moskva (URS),08 JUL 1986,1.2
22.13,Grace JACKSON,14 JUN 1961,JAM,1sf2,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988,1.8
22.13,Katrin KRABBE,22 NOV 1969,GDR,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",12 JUL 1990,1.1
22.13,Irina PRIVALOVA,22 NOV 1968,RUS,1,Köln (GER),16 AUG 1992,0.4
22.13,Irina PRIVALOVA,22 NOV 1968,RUS,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",19 AUG 1993,0.0
22.13,Merlene OTTEY,10 MAY 1960,JAM,3,"Stade Louis II, Monaco (MON)",25 JUL 1995,0.0
22.13,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1sf2,"Olympic Stadium, Athina (GRE)",24 AUG 2004,1.1
22.13,Allyson FELIX,18 NOV 1985,USA,1,"Carson, CA (USA)",26 JUN 2005,0.3
22.13,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1,Kingston (JAM),23 JUN 2013,1.0
22.13,Elaine THOMPSON,28 JUN 1992,JAM,1sf1,"National Stadium, Beijing (CHN)",27 AUG 2015,-0.1
22.13,Dafne SCHIPPERS,15 JUN 1992,NED,1,"Olympic Stadium, London (GBR)",23 JUL 2016,-0.8
22.13,Elaine THOMPSON,28 JUN 1992,JAM,2sf1,"Estádio Olímpico, Rio de Janeiro (BRA)",16 AUG 2016,0.1
22.13,Tori BOWIE,27 AUG 1990,USA,1sf3,"Estádio Olímpico, Rio de Janeiro (BRA)",16 AUG 2016,0.8
22.13,Dafne SCHIPPERS,15 JUN 1992,NED,1,Paris (FRA),27 AUG 2016,0.1
22.13,Elaine THOMPSON,28 JUN 1992,JAM,1,"Olympic Stadium, London (GBR)",20 JUL 2019,1.1
22.13,Tamara CLARK,09 JAN 1999,USA,1h3,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 MAY 2021,0.5
22.13,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1sf1,"National Stadium, Tokyo (JPN)",02 AUG 2021,0.3
22.13,Favour OFILI,31 DEC 2002,NGR,1sf2,"Hayward Field, Eugene, OR (USA)",09 JUN 2022,-0.2
22.14,Valerie BRISCO-HOOKS,06 JUL 1960,USA,1,Bruxelles (BEL),24 AUG 1984,1.5
22.14,Irina PRIVALOVA,22 NOV 1968,RUS,1,Moskva (RUS),24 JUN 1992,0.9
22.14,Carlette GUIDRY,04 SEP 1968,USA,1,"Atlanta, GA (USA)",23 JUN 1996,-0.6
22.14,Allyson FELIX,18 NOV 1985,USA,1,"Carson, CA (USA)",22 MAY 2005,1.2
22.14,Sherone SIMPSON,12 AUG 1984,JAM,1,"National Stadium, Kingston (JAM)",06 MAY 2006,1.8
22.14,Allyson FELIX,18 NOV 1985,USA,1,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,0.0
22.14,Carmelita JETER,24 NOV 1979,USA,3,"Olympic Stadium, London (GBR)",08 AUG 2012,-0.2
22.14,Shaunae MILLER,15 APR 1994,BAH,1f1,"National Stadium, Kingston (JAM)",09 MAY 2015,0.2
22.14,Dafne SCHIPPERS,15 JUN 1992,NED,2,"Olympiastadion, Berlin (GER)",11 AUG 2018,0.2
22.14,Jenna PRANDINI,20 NOV 1992,USA,1h3,"Hayward Field, Eugene, OR (USA)",24 JUN 2021,1.9
22.14,Shaunae MILLER-UIBO,15 APR 1994,BAH,2sf3,"National Stadium, Tokyo (JPN)",02 AUG 2021,0.1
22.14,Abby STEINER,24 NOV 1999,USA,1h2,"Hayward Field, Eugene, OR (USA)",25 JUN 2022,0.1
22.14,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,3,"National Stadium, Kingston (JAM)",26 JUN 2022,0.0
22.15,Bärbel WÖCKEL,21 MAR 1955,GDR,1,Praha (TCH),17 AUG 1984,0.4
22.15,Florence GRIFFITH-JOYNER,21 DEC 1959,USA,1,"Santa Monica, CA (USA)",12 JUN 1988,1.4
22.15,Silke MÖLLER,20 JUN 1964,GDR,3sf1,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988,1.7
22.15,Merlene OTTEY,10 MAY 1960,JAM,1,Sestriere (ITA),31 JUL 1991,-2.4
22.15,Juliet CUTHBERT,09 APR 1964,JAM,1,San José (USA),30 MAY 1992,0.2
22.15,Irina PRIVALOVA,22 NOV 1968,RUS,1f1,Zürich (SUI),17 AUG 1994,-1.0
22.15,Gwen TORRENCE,12 JUN 1965,USA,2,"Olympiastadion, Berlin (GER)",30 AUG 1994,0.4
22.15,Marion JONES,12 OCT 1975,USA,1,"Stade Louis II, Monaco (MON)",04 AUG 1999,-0.5
22.15,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,4,Kingston (JAM),29 JUN 2008,1.1
22.15,Shalonda SOLOMON,19 DEC 1985,USA,1,"Hayward Field, Eugene, OR (USA)",26 JUN 2011,1.0
22.15,Sanya RICHARDS-ROSS,26 FEB 1985,USA,1sf2,"Hayward Field, Eugene, OR (USA)",29 JUN 2012,0.6
22.15,Tori BOWIE,27 AUG 1990,USA,3,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,-0.1
22.15,Shaunae MILLER,15 APR 1994,BAH,3,"Olympic Stadium, London (GBR)",11 AUG 2017,0.8
22.15,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018,0.4
22.15,Shaunae MILLER-UIBO,15 APR 1994,BAH,2,"Bregyó Athletic Center, Székesfehérvár (HUN)",06 JUL 2021,-0.3
22.15,Abby STEINER,24 NOV 1999,USA,2sf3,"Hayward Field, Eugene, OR (USA)",19 JUL 2022,-0.1
22.15,Anthonique STRACHAN,22 AUG 1993,BAH,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 MAY 2023,0.8
22.16,Bärbel WÖCKEL,21 MAR 1955,GDR,1,Koblenz (GER),25 AUG 1982,0.6
22.16,Valerie BRISCO-HOOKS,06 JUL 1960,USA,1,"Los Angeles, CA (USA)",22 JUN 1984,-0.2
22.16,Merlene OTTEY,10 MAY 1960,JAM,1,"Los Angeles, CA (USA)",08 JUN 1985,0.1
22.16,Merlene OTTEY,10 MAY 1960,JAM,1,Budapest (HUN),05 AUG 1990,-0.5
22.16,Gwen TORRENCE,12 JUN 1965,USA,2,"National Stadium, Tokyo (JPN)",30 AUG 1991,-2.4
22.16,Gwen TORRENCE,12 JUN 1965,USA,2f1,Zürich (SUI),17 AUG 1994,-1.0
22.16,Mary ONYALI-OMAGBEMI,03 FEB 1968,NGR,2sf1,"Olympic Stadium, Atlanta, GA (USA)",01 AUG 1996,0.4
22.16,Marion JONES,12 OCT 1975,USA,1,Stockholm (SWE),07 JUL 1997,0.9
22.16,Allyson FELIX,18 NOV 1985,USA,1,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,0.2
22.16,Elaine THOMPSON,28 JUN 1992,JAM,3,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1.9
22.16,Marie-Josée TA LOU,18 NOV 1988,CIV,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,-0.5
22.16,Jenna PRANDINI,20 NOV 1992,USA,1,"Olympic Stadium, London (GBR)",22 JUL 2018,0.9
22.16,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,Ostrava (CZE),09 SEP 2018,0.1
22.16,Anglerne ANNELUS,10 JAN 1997,USA,1,"Austin, TX (USA)",08 JUN 2019,1.3
22.16,Dina ASHER-SMITH,04 DEC 1995,GBR,1sf3,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,0.5
22.16,Cambrea STURGIS,27 MAR 1999,USA,4,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,-0.3
22.16,Brittany BROWN,18 APR 1995,USA,2sf2,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1.0
22.17,Merlene OTTEY,10 MAY 1960,JAM,1,"Knoxville, TN (USA)",20 JUN 1982,-1.0
22.17,Marita KOCH,18 FEB 1957,GDR,1,Jena (GDR),13 MAY 1984,0.0
22.17,Evelyn ASHFORD,15 APR 1957,USA,1,Viareggio (ITA),06 AUG 1986,0.0
22.17,Gwen TORRENCE,12 JUN 1965,USA,6,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988,1.3
22.17,Irina PRIVALOVA,22 NOV 1968,RUS,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 1993,0.4
22.17,Zhanna PINTUSEVICH,06 JUL 1972,UKR,1,Sierra Nevada (ESP),09 JUL 1997,-2.3
22.17,Merlene OTTEY,10 MAY 1960,JAM,2,Köln (GER),24 AUG 1997,0.1
22.17,Inger MILLER,12 JUN 1972,USA,1sf1,"La Cartuja, Sevilla (ESP)",25 AUG 1999,1.8
22.17,Sanya RICHARDS-ROSS,26 FEB 1985,USA,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,0.6
22.17,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013,-0.3
22.17,Sha'Carri RICHARDSON,25 MAR 2000,USA,2,"Austin, TX (USA)",08 JUN 2019,1.3
22.17,Gabrielle THOMAS,07 DEC 1996,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",27 MAR 2021,0.7
22.17,Tamara CLARK,09 JAN 1999,USA,2,"Hayward Field, Eugene, OR (USA)",12 JUN 2021,0.2
22.18,Marita KOCH,18 FEB 1957,GDR,1,Stuttgart (GER),22 AUG 1978,0.4
22.18,Evelyn ASHFORD,15 APR 1957,USA,1,"Stadio Olimpico, Roma (ITA)",04 SEP 1981,0.7
22.18,Heike DRECHSLER,16 DEC 1964,GDR,2,Karl Marx Stadt (GDR),21 JUN 1987,1.9
22.18,Pam MARSHALL,16 AUG 1960,USA,4,"Stadio Olimpico, Roma (ITA)",03 SEP 1987,1.2
22.18,Merlene OTTEY,10 MAY 1960,JAM,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 1992,0.3
22.18,Danette YOUNG-STONE,06 OCT 1964,USA,2,"Atlanta, GA (USA)",23 JUN 1996,-0.6
22.18,Galina MALCHUGINA,17 DEC 1962,RUS,1sf2,St. Petersburg (RUS),04 JUL 1996,0.9
22.18,Merlene FRAZER,27 DEC 1973,JAM,1sf2,"La Cartuja, Sevilla (ESP)",25 AUG 1999,0.5
22.18,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,Kingston (JAM),27 JUN 2004,1.1
22.18,Allyson FELIX,18 NOV 1985,USA,2,"Olympic Stadium, Athina (GRE)",25 AUG 2004,0.8
22.18,Allyson FELIX,18 NOV 1985,USA,1,"Carson, CA (USA)",20 MAY 2007,2.0
22.18,Tori BOWIE,27 AUG 1990,USA,1,"Hayward Field, Eugene, OR (USA)",31 MAY 2014,1.5
22.18,Dezerea BRYANT,27 APR 1993,USA,1,"Eugene, OR (USA)",13 JUN 2015,1.9
22.18,Shericka JACKSON,16 JUL 1994,JAM,2,Gold Coast (AUS),12 APR 2018,0.9
22.18,Dina ASHER-SMITH,04 DEC 1995,GBR,1,"Olympiastadion, Stockholm (SWE)",30 MAY 2019,1.3
22.18,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,0.7
22.18,Shaunae MILLER-UIBO,15 APR 1994,BAH,1,"The Bahamas National Stadium, Nassau (BAH)",27 JUN 2021,0.6
22.18,Beatrice MASILINGI,10 APR 2003,NAM,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",21 AUG 2021,1.1
22.18,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1,"Stadion Wankdorf, Bern (SUI)",14 JUN 2022,0.0
22.18,Kayla WHITE,24 SEP 1996,USA,3sf2,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1.0
22.19,Bärbel WÖCKEL,21 MAR 1955,GDR,1,Potsdam (GDR),11 MAY 1980,0.9
22.19,Natalya BOCHINA,04 JAN 1962,URS,2,"Lenin Stadium, Moskva (URS)",30 JUL 1980,1.5
22.19,Bärbel WÖCKEL,21 MAR 1955,GDR,1,Zagreb (CRO),16 AUG 1981,-1.6
22.19,Bärbel WÖCKEL,21 MAR 1955,GDR,1,Potsdam (GDR),10 JUN 1982,1.9
22.19,Merlene OTTEY,10 MAY 1960,JAM,2,"Olympiastadion, Helsinki (FIN)",14 AUG 1983,1.5
22.19,Bärbel WÖCKEL,21 MAR 1955,GDR,2,Erfurt (GER),03 JUN 1984,0.4
22.19,Marita KOCH,18 FEB 1957,GDR,2f2,"Letzigrund, Zürich (SUI)",21 AUG 1985,-1.1
22.19,Ewa KASPRZYK,07 SEP 1957,POL,1,Słupsk (POL),08 JUN 1986,0.8
22.19,Silke MÖLLER,20 JUN 1964,GDR,2,Berlin (GER),13 SEP 1988,2.0
22.19,Heike DRECHSLER,16 DEC 1964,GDR,2,"Poljud Stadion, Split (CRO)",30 AUG 1990,0.3
22.19,Merlene OTTEY,10 MAY 1960,JAM,1,Sevilla (ESP),30 MAY 1991,-0.3
22.19,Merlene OTTEY,10 MAY 1960,JAM,1,Sevilla (ESP),06 JUN 1992,0.7
22.19,Irina PRIVALOVA,22 NOV 1968,EUN,4,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992,-0.6
22.19,Irina PRIVALOVA,22 NOV 1968,RUS,2,"Bislett Stadion, Oslo (NOR)",22 JUL 1994,0.9
22.19,Debbie FERGUSON,16 JAN 1976,BAH,1,St-Denis (FRA),03 JUL 1999,0.0
22.19,Marion JONES,12 OCT 1975,USA,1,"Stadio Olimpico, Roma (ITA)",07 JUL 1999,0.8
22.19,Inger MILLER,12 JUN 1972,USA,2,Zürich (SUI),11 AUG 1999,0.6
22.19,Allyson FELIX,18 NOV 1985,USA,1,Birmingham (GBR),20 AUG 2006,1.4
22.19,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1sf1,"National Stadium, Beijing (CHN)",20 AUG 2008,0.0
22.19,Kimberlyn DUNCAN,02 AUG 1991,USA,1h2,"Des Moines, IA (USA)",07 JUN 2012,1.9
22.19,Aleksandra FEDORIVA-SPAYER,13 SEP 1988,RUS,1,Cheboksary (RUS),06 JUL 2012,1.0
22.19,Elaine THOMPSON,28 JUN 1992,JAM,1,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,-2.3
22.19,Gabrielle THOMAS,07 DEC 1996,USA,2,"Olympic Stadium, London (GBR)",22 JUL 2018,0.9
22.19,Elaine THOMPSON-HERAH,28 JUN 1992,JAM,1f3,"National Stadium, Kingston (JAM)",09 AUG 2020,0.7
22.19,Beatrice MASILINGI,10 APR 2003,NAM,1sf2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",20 AUG 2021,1.3
22.19,Dina ASHER-SMITH,04 DEC 1995,GBR,3,"Letzigrund, Zürich (SUI)",09 SEP 2021,0.6
22.19,Abby STEINER,24 NOV 1999,USA,1pr2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",26 MAY 2022,0.6
22.19,Jenna PRANDINI,20 NOV 1992,USA,3sf1,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,0.9
22.19,Abby STEINER,24 NOV 1999,USA,1,"Icahn Stadium, New York, NY (USA)",24 JUN 2023,1.2
22.2,Merlene OTTEY,10 MAY 1960,JAM,3,"Lenin Stadium, Moskva (URS)",30 JUL 1980,1.4
22.2,Merlene OTTEY,10 MAY 1960,JAM,1,Zürich (SUI),24 AUG 1983,1.2
22.2,Merlene OTTEY,10 MAY 1960,JAM,1,San José (USA),09 JUN 1984,0.6
